Target Geo Id2,Percent
13089,16.3
13091,1.9
13093,3.7
13095,2.3
13097,7.9
13099,1
13101,17.7
13103,2
13105,2.8
13107,1.3
13109,6.9
13111,1.2
13113,9.1
13115,6.3
13117,14.2
13119,2.8
13121,12.6
13123,6
13125,0.6
13127,5.7
13129,9.7
13131,5.9
13133,4.2
13135,24.6
13137,8.1
13139,15.8
13141,2.4
13143,1.5
13145,2.4
13147,2.1
13149,0.2
13151,7.1
13153,5.9
13155,0.7
13157,3.9
13159,3.1
13161,5.9
13163,2.3
13165,2.2
13167,1.2
13169,1.5
13171,2.1
13173,1.6
13175,2.3
13177,3.4
13179,5.9
13181,1.5
13183,6.3
13185,4.4
13187,3.9
13189,1.4
13191,2.2
13193,2.7
13195,3.3
13197,6.2
13199,0.7
13201,0.7
13205,2.3
13207,1.5
13209,3.8
13211,1.7
13213,7.9
13215,5.5
13217,5.9
13219,5
13221,2.6
13223,4.7
13225,5.9
13227,2.7
13229,2.6
13231,1.1
13233,8
13235,2.6
13237,4.6
13239,0.6
13241,6
13243,2.5
13245,3.6
13247,10.1
13249,2.3
13251,0.7
13253,1.3
13255,3.4
13257,2.5
13259,19.3
13261,3.1
13263,0.7
13265,1.2
13267,4.8
13269,1.3
13271,12.6
13273,1.3
13275,2.4
13277,5.7
13279,5.5
13281,3.5
13283,0.9
13285,4.2
13287,3.7
13289,0.2
13291,1.7
13293,1
13295,1
13297,4.6
13299,3.4
13301,0.9
13303,1.4
13305,3.7
13307,0
13309,1.1
13311,2
13313,18.4
13315,2
13317,2.6
13319,1.7
13321,1.7
15,17.9
15001,11.2
15003,19.4
15005,17.8
15007,15.8
15009,17.7
16,6
16001,5.8
16003,0.9
16005,3.2
16007,1.8
16009,1.5
16011,7.5
16013,13.7
16015,2.2
16017,1.8
16019,5.3
16021,2.4
16023,2.9
16025,12.1
16027,8.7
16029,3.4
16031,10
16033,25.3
16035,2.1
16037,2.1
16039,9.7
16041,3.5
16043,5.3
16045,5.1
16047,15.2
16049,1.1
16051,4.4
16053,17.4
16055,2.3
16057,4.3
16059,1.4
16061,2.5
16063,12.8
16065,4.8
16067,13.4
16069,1.7
16071,1.9
16073,10.8
16075,5.8
16077,12.3
16079,2
16081,11.3
16083,8.2
16085,1.4
16087,7.1
17,13.9
17001,1.3
17003,1.3
17005,2.2
17007,11.5
17009,2.6
17011,4
17013,0.8
17015,3.2
17017,11
17019,11.7
17021,1.1
17023,1
17025,0.9
17027,1.6
17029,2
17031,21.1
17033,1.2
17035,1.3
17037,7.1
17039,1.1
17041,4.2
17043,18.5
17045,0.7
17047,0.5
17049,0.9
17051,1
17053,0.9
17055,0.7
17057,1.9
17059,0.5
17061,0.7
17063,3.6
17065,0.4
17067,1.1
17069,0.7
17071,0.8
17073,2.3
17075,3.2
17077,5.6
17079,1.3
17081,1.5
17083,1.2
17085,3.2
17087,1
17089,18.5
17091,5
17093,8.5
17095,2.1
17097,18.4
17099,3.1
17101,2.6
17103,2.4
17105,1.8
17107,1.7
17109,3.6
17111,9.5
17113,6.2
17115,2.4
17117,0.8
17119,2.3
17121,1.1
17123,1.9
17125,1.4
17127,1.1
17129,0.4
17131,1
17133,0.9
17135,1.3
17137,1.6
17139,1.1
17141,5.2
17143,5.4
17145,1.8
17147,1
17149,0.7
17151,1.5
17153,1.7
17155,1.6
17157,1.4
17159,1.3
17161,7.4
17163,2.7
17165,1.2
17167,3.4
17169,0.9
17171,0.6
17173,0.6
17175,0.8
17177,1.9
17179,1.8
17181,3
17183,2.2
17185,1.9
17187,6
17189,0.9
17191,0.9
17193,1
17195,3
17197,11.8
17199,1.9
17201,8
17203,1.2
18,4.8
18001,0.8
18003,6.2
18005,8
18007,2.1
18009,1.1
18011,3.4
18013,0.9
18015,2.6
18017,8.7
18019,3.5
18021,0.4
18023,6.3
18025,0.7
18027,2.1
18029,1.2
18031,1.5
18033,1.2
18035,2.1
18037,4.1
18039,8.4
18041,0.6
18043,2.8
18045,1.1
18047,0.7
18049,2.6
18051,1
18053,1.8
18055,0.6
18057,7.4
18059,1.7
18061,1.1
18063,4.4
18065,0.8
18067,2.3
18069,1.7
18071,4.7
18073,2.5
18075,1.2
18077,1.5
18079,1.1
18081,3.7
18083,1.3
18085,4.1
18087,2
18089,6.8
18091,3.1
18093,1.4
18095,1.9
18097,8.5
18099,4.4
18101,0.7
18103,1
18105,8.2
18107,2.8
18109,1.4
18111,2.6
18113,4.5
18115,0.2
18117,0.6
18119,0.9
18121,1.1
18123,0.8
18125,0.3
18127,3.9
18129,0.7
18131,0.5
18133,2
18135,1
18137,1.4
18139,0.7
18141,5.8
18143,1.1
18145,2.3
18147,2
18149,1.4
18151,2.6
18153,1
18155,1.7
18157,10.7
18159,1.7
18161,0.6
18163,2.6
18165,0.5
18167,3.4
18169,1.3
18171,0.4
18173,2.5
18175,0.7
18177,2.1
18179,1.3
18181,3.6
18183,0.9
19,4.7
19001,1
19003,0.5
19005,4.3
19007,1
19009,0.7
19011,1.2
19013,4.9
19015,0.8
19017,1.1
19019,1.1
19021,18.6
19023,0.6
19025,0.6
19027,0.7
19029,1.4
19031,1
19033,1.9
19035,1.3
19037,1.8
19039,4.3
19041,2.4
19043,1.9
19045,2.2
19047,13.3
19049,7.3
19051,0.7
19053,1.7
19055,0.8
19057,1.2
19059,1
19061,2.3
19063,5
19065,1.1
19067,1.3
19069,3.5
19071,0.7
19073,1.4
19075,0.5
19077,1.1
19079,2.5
19081,2
19083,2.6
19085,1
19087,2.8
19089,0.7
19091,2
19093,0.6
19095,1.2
19097,0.8
19099,1
19101,14.5
19103,9.8
19105,1.5
19107,0.6
19109,1
19111,1.8
19113,3.2
19115,8.7
19117,5.8
19119,1.4
19121,1.6
19123,1.5
19125,2.9
19127,12
19129,0.8
19131,1.3
19133,1
19135,2.5
19137,1.3
19139,6
19141,3
19143,4.4
19145,2.1
19147,2
19149,2.2
19151,1.7
19153,8.6
19155,3.3
19157,3.3
19159,1.2
19161,1.4
19163,3.6
19165,1.8
19167,6.4
19169,8.8
19171,2.9
19173,3.6
19175,1.3
19177,0.9
19179,7.8
19181,1.2
19183,2.6
19185,0.9
19187,2.2
19189,2.7
19191,2
19193,8.9
19195,0.8
19197,4.9
20,6.8
20001,0.9
20003,0.6
20005,0.8
20007,1.1
20009,5.9
20011,1.3
20013,1.3
20015,2.1
20017,1.6
20019,1
20021,1.1
20023,3.2
20025,5.8
20027,1.3
20029,2.1
20031,1
20033,2.4
20035,3.2
20037,3.3
20039,0.6
20041,1.5
20043,0.7
20045,6.6
20047,12.3
20049,2.5
20051,3.2
20053,1.8
20055,20.9
20057,26.5
20059,1.4
20061,7.6
20063,0.3
20065,1.3
20067,16.9
20069,9.9
20071,6.6
20073,0.3
20075,16.1
20077,1.7
20079,5.2
20081,18.5
20083,5.2
20085,1.4
20087,0.5
20089,1.2
20091,8.2
20093,10.8
20095,1.1
20097,2.6
20099,1.4
20101,2.4
20103,3.5
20105,2.4
20107,0.5
20109,3.1
20111,9.8
20113,1.8
20115,1.3
20117,0.8
20119,7.9
20121,0.7
20123,1.2
20125,3
20127,1.4
20129,9.9
20131,0.9
20133,2
20135,4
20137,2.8
20139,0.8
20141,1.3
20143,0.8
20145,2.7
20147,0.8
20149,1.7
20151,2.7
20153,3.1
20155,2.5
20157,0.6
20159,3.5
20161,6.5
20163,1.4
20165,1.3
20167,0.7
20169,5.5
20171,14.5
20173,8.5
20175,31.5
20177,4.5
20179,1.6
20181,2.7
20183,0.3
20185,6.4
20187,14.1
20189,17.3
20191,0.6
20193,1.9
20195,1.3
20197,0.3
20199,1.5
20201,2
20203,12.3
20205,1.4
20207,0.6
20209,15
21,3.4
21001,1.1
21003,1.1
21005,0.9
21007,0.8
21009,1.6
21011,0.8
21013,0.4
21015,4.5
21017,4.4
21019,1.1
21021,2.2
21023,1.1
21025,0.5
21027,0.4
21029,1
21031,1.7
21033,0.2
21035,4.9
21037,2.3
21039,0.8
21041,4.4
21043,0.4
21045,1.2
21047,3.1
21049,1.4
21051,0.9
21053,1.2
21055,0.6
21057,0.4
21059,2.2
21061,2
21063,0.2
21065,0.2
21067,9.1
21069,0.2
21071,0.4
21073,3.5
21075,0.4
21077,2.3
21079,1.5
21081,1.5
21083,3.4
21085,0.4
21087,1
21089,0.8
21091,0.9
21093,4.5
21095,0.7
21097,1.6
21099,1
21101,1.2
21103,1.4
21105,0.7
21107,1
21109,0.4
21111,6.7
21113,3.3
21115,0.5
21117,2.4
21119,0.4
21121,0.8
21123,2
21125,1.2
21127,1.3
21129,1
21131,0.2
21133,0.3
21135,0.2
21137,0.3
21139,0.6
21141,0.7
21143,1.1
21145,2.3
21147,0.8
21149,0.9
21151,2
21153,0.5
21155,1.1
21157,1.1
21159,0.8
21161,0.4
21163,1.7
21165,1.1
21167,1.8
21169,0.8
21171,2
21173,1
21175,1.5
21177,0.8
21179,1.5
21181,0.5
21183,1.7
21185,3.2
21187,0.4
21189,0.2
21191,0.1
21193,0.6
21195,0.8
21197,0.6
21199,1.5
21201,0
21203,0.2
21205,1.1
21207,1.9
21209,3.2
21211,6.8
21213,1.8
21215,1.1
21217,1.4
21219,2.2
21221,1.3
21223,1
21225,1
21227,8.3
21229,2.6
21231,1.1
21233,2.6
21235,0.6
21237,0
21239,4.8
22,3.9
22001,1.2
22003,4.8
22005,3.1
22007,1.4
22009,1.2
22011,2.3
22013,0.1
22015,4.3
22017,2.3
22019,2.5
22021,0.6
22023,1.1
22025,1.1
22027,0.6
22029,0.8
22031,1.2
22033,5
22035,0.5
22037,0.5
22039,1.9
22041,0.2
22043,3
22045,3.6
22047,0.8
22049,0.6
22051,11.6
22053,0.9
22055,4.5
22057,3.1
22059,1.9
22061,5.3
22063,1.9
22065,0.2
22067,0.6
22069,1.4
22071,6
22073,1.6
22075,5.4
22077,1.5
22079,2.8
22081,0.8
22083,0.4
22085,0.9
22087,5
22089,4.1
22091,0.9
22093,0.8
22095,3.3
22097,0.9
22099,1.7
22101,4.5
22103,3.5
22105,2.3
22107,0.4
22109,3.2
22111,2.2
22113,2.5
22115,3.6
22117,1.6
22119,0.6
22121,1.5
22123,1.1
22125,0.8
22127,0.4
23,3.5
23001,2.8
23003,4.5
23005,6.3
23007,2.3
23009,3
23011,2.4
23013,3
23015,3
23017,1.9
23019,2.7
23021,1.7
23023,2.3
23025,1.7
23027,2.2
23029,3.6
23031,3.2
24,14.2
24001,2.2
24003,7.9
24005,11.2
24009,3.3
24011,4.1
24013,3.4
24015,3.2
24017,5.8
24019,4.1
24021,9.8
24023,1.6
24025,5.2
24027,18.9
24029,4.1
24031,32.4
24033,20.7
24035,3.4
24037,4.4
24039,4.5
24041,5.6
24043,4.8
24045,8.1
24047,4.6
24510,7.5
25,15.3
25001,7
25003,5.5
25005,12.1
25007,7.4
25009,15.3
25011,4.5
25013,9.1
25015,8.1
25017,19.5
25019,15.8
25021,15.7
25023,8.2
25025,28
25027,11.5
26,6.2
26001,1.9
26003,1
26005,3.2
26007,1.3
26009,2.1
26011,0.7
26013,1.6
26015,1.4
26017,1.2
26019,1.4
26021,5.8
26023,2.4
26025,3.4
26027,1.8
26029,2.3
26031,1.2
26033,2.7
26035,1.2
26037,2.9
26039,1.4
26041,1.1
26043,1.3
26045,3.5
26047,2
26049,2.3
26051,1.3
26053,1.5
26055,2.1
26057,1.2
26059,0.8
26061,5
26063,1.5
26065,8.6
26067,1.4
26069,2.5
26071,1.7
26073,3.3
26075,1.7
26077,4.8
26079,1
26081,7.6
26083,1.1
26085,0.8
26087,2.9
26089,3.1
26091,2
26093,2.9
26095,1.1
26097,1.7
26099,10.4
26101,1.6
26103,1.6
26105,2
26107,2.1
26109,1
26111,3.8
26113,1.8
26115,2.1
26117,1.4
26119,0.6
26121,1.9
26123,2.1
26125,11.5
26127,6.1
26129,1.2
26131,1.4
26133,0.8
26135,1
26137,2.7
26139,5.7
26141,1
26143,2.1
26145,2.4
26147,2.7
26149,3.3
26151,1.1
26153,2
26155,1
26157,0.9
26159,4.1
26161,11.4
26163,7.9
26165,1.1
27,7.5
27001,1
27003,6.9
27005,1.7
27007,1.9
27009,2.2
27011,0.9
27013,4
27015,1.4
27017,1
27019,5.6
27021,0.9
27023,3.9
27025,1.6
27027,3.2
27029,0.9
27031,4.5
27033,4
27035,1.6
27037,8.6
27039,1.9
27041,1
27043,1.8
27045,1.1
27047,3.2
27049,2.4
27051,1.2
27053,13.1
27055,1.1
27057,1.3
27059,1.3
27061,0.9
27063,2
27065,0.8
27067,5.8
27069,1.9
27071,4.9
27073,2
27075,1.7
27077,2.2
27079,2.4
27081,0.9
27083,5.6
27085,3.4
27087,0.5
27089,1.6
27091,2.1
27093,2.4
27095,1.1
27097,1
27099,7.1
27101,2.3
27103,3.2
27105,18.8
27107,1.3
27109,9.9
27111,2.4
27113,2.4
27115,2
27117,2.9
27119,2.5
27121,0.8
27123,14.6
27125,1.3
27127,2.4
27129,2.6
27131,6.8
27133,1.9
27135,3
27137,2.1
27139,8.7
27141,2.6
27143,4.2
27145,4.8
27147,3.9
27149,3.6
27151,2
27153,3.5
27155,1.4
27157,1.4
27159,1.2
27161,4
27163,6.1
27165,10.8
27167,0.3
27169,3.8
27171,2.7
27173,1.7
28,2.2
28001,5.1
28003,1.5
28005,0.1
28007,0.8
28009,0.7
28011,1.6
28013,3.1
28015,0.7
28017,2
28019,0.2
28021,0.8
28023,0.3
28025,0.4
28027,0.7
28029,2.3
28031,0.6
28033,3.5
28035,2.8
28037,0.3
28039,2
28041,0.9
28043,0.5
28045,3.4
28047,4.6
28049,1.9
28051,0.2
28053,0.9
28055,0.3
28057,0.5
28059,3.6
28061,0.5
28063,0
28065,0.2
28067,3.1
28069,0.4
28071,3
28073,2.4
28075,1.6
28077,0.1
28079,2.4
28081,1.8
28083,2.8
28085,0.5
28087,1.9
28089,3.8
28091,0.3
28093,1.3
28095,0.4
28097,0
28099,0.9
28101,1.2
28103,1.4
28105,4
28107,0.4
28109,1.6
28111,0.5
28113,0.9
28115,2
28117,0.4
28119,1.2
28121,2.3
28123,7.4
28125,0.7
28127,1.5
28129,0.2
28131,0.9
28133,0.5
28135,6.3
28137,1.4
28139,2
28141,1.9
28143,2.2
28145,3.3
28147,1
28149,1.6
28151,1.4
28153,0.2
28155,0.5
28157,0
28159,0.6
28161,0.2
28163,4.7
29,3.9
29001,3.2
29003,0.5
29005,0.2
29007,1.3
29009,4.7
29011,2.2
29013,0.8
29015,0.7
29017,0.7
29019,5.9
29021,3.5
29023,0.9
29025,1
29027,1.8
29029,2.4
29031,2.4
29033,0.5
29035,0.2
29037,2.2
29039,0.8
29041,0.4
29043,1.9
29045,0.4
29047,4.8
29049,1
29051,3
29053,1.4
29055,0.6
29057,0.9
29059,0.6
29061,1.1
29063,1.5
29065,1.1
29067,0.5
29069,2.6
29071,1.4
29073,0.6
29075,0.8
29077,3.3
29079,1
29081,1.8
29083,0.9
29085,1
29087,0.4
29089,1.5
29091,1.9
29093,0.8
29095,5.7
29097,4
29099,1.6
29101,2.3
29103,1.1
29105,1.1
29107,1.3
29109,2.3
29111,1.8
29113,1.6
29115,0.5
29117,0.9
29119,9.1
29121,0.6
29123,1.4
29125,1.1
29127,1.5
29129,1
29131,1.6
29133,0.4
29135,2.9
29137,0.6
29139,0.8
29141,1.1
29143,0.7
29145,3.3
29147,1.7
29149,1.2
29151,0.3
29153,0.4
29155,0.8
29157,1.2
29159,6.5
29161,4.2
29163,1.2
29165,6.1
29167,0.8
29169,5.7
29171,1.1
29173,0.5
29175,0.5
29177,1
29179,0.2
29181,0.6
29183,3.8
29185,1
29186,1.8
29187,0.7
29189,6.7
29195,5.8
29197,1.4
29199,0.2
29201,1
29203,0.2
29205,1
29207,0.4
29209,1
29211,8.6
29213,3.5
29215,0.7
29217,1.7
29219,2.2
29221,0.5
29223,0.5
29225,1
29227,0.2
29229,1.1
29510,6.8
30,2
30001,3.7
30003,1.1
30005,0.9
30007,2.6
30009,2.1
30011,0.2
30013,2.3
30015,1.4
30017,1.8
30019,2
30021,0.9
30023,1.8
30025,1
30027,2.3
30029,2
30031,2.9
30033,0.2
30035,2.5
30037,0.5
30039,1.9
30041,1.7
30043,1.7
30045,1.3
30047,2
30049,1.7
30051,3.8
30053,2.1
30055,0.3
30057,1.3
30059,1.1
30061,0.8
30063,2.6
30065,2
30067,2.2
30069,0.4
30071,0.9
30073,2.7
30075,0
30077,0.4
30079,2
30081,2
30083,1.2
30085,0.5
30087,1.7
30089,2.4
30091,2.5
30093,1.8
30095,1.4
30097,1.2
30099,1.7
30101,3.4
30103,1.1
30105,0.9
30107,0
30109,0.6
30111,1.8
31,6.5
31001,5
31003,1.4
31005,0.2
31007,3.8
31009,0.7
31011,1
31013,1.5
31015,0.5
31017,0.9
31019,4.3
31021,1.2
31023,1.7
31025,1.2
31027,0.4
31029,7.4
31031,1.7
31033,2.2
31035,3.4
31037,22.9
31039,4.5
31041,1.2
31043,20.4
31045,3
31047,18.6
31049,2.8
31051,5.6
31053,5.5
31055,9
31057,3.3
31059,1
31061,1.3
31063,0.9
31065,0.4
31067,1.1
31069,0.8
31071,0.1
31073,0
31075,0.5
31077,1
31079,14
31081,0.9
31083,0.6
31085,4.5
31087,1.4
31089,1.7
31091,1.2
31093,0.4
31095,0.7
31097,5
31099,1.9
31101,1.7
31103,0.9
31105,2
31107,1
31109,7.3
31111,1.7
31113,0
31115,0.2
31117,0
31119,7
31121,1.6
31123,5.1
31125,0.4
31127,0.9
31129,1.5
31131,3.5
31133,1.2
31135,1
31137,2.2
31139,0.5
31141,7.5
31143,2.3
31145,1.4
31147,0.2
31149,0.4
31151,11.8
31153,5.4
31155,1.5
31157,4.3
31159,1.4
31161,1.4
31163,0.4
31165,2.3
31167,2.2
31169,0.6
31171,2.8
31173,1.1
31175,1.2
31177,0.8
31179,4.3
31181,1.6
31183,1.4
31185,1.9
32,19.1
32001,6.2
32003,21.8
32005,6.9
32007,9.1
32009,12.5
32011,1.4
32013,11.6
32015,9.9
32017,2.3
32019,7.1
32021,5.1
32023,8.3
32027,9.8
32029,2.3
32031,14.7
32033,3.7
32510,11.7
33,5.6
33001,3.4
33003,2.9
33005,3
33007,3.3
33009,5.8
33011,8.7
33013,4
33015,4.5
33017,5
33019,2.6
34,21.5
34001,16.5
34003,30
34005,9.5
34007,10.7
34009,5.7
34011,10.9
34013,25.2
34015,5.3
34017,41.7
34019,8.4
34021,21.2
34023,31.3
34025,13
34027,18.7
34029,7.9
34031,28.6
34033,5
34035,23.7
34037,7.7
34039,29.5
34041,9.1
35,9.9
35001,10.9
35003,2.7
35005,14.4
35006,6.2
35007,4.2
35009,8.3
35011,6.6
35013,17.2
35015,5.7
35017,4.2
35019,2.4
35021,2.4
35023,7.3
35025,16.4
35027,7
35028,9.9
35029,16.2
35031,2.3
35033,3.6
35035,11.7
35037,1.5
35039,6.6
35041,8.7
35043,5.7
35045,3.7
35047,4.1
35049,12.8
35051,4.9
35053,4.5
35055,5.8
35057,6.3
35059,6
35061,7.6
36,22.3
36001,8.8
36003,2.1
36005,34
36007,6.1
36009,1.8
36011,2.3
36013,2
36015,2.8
36017,1.8
36019,4.8
36021,5.8
36023,1.9
36025,3.6
36027,11.7
36029,6.5
36031,4
36033,4.6
36035,2.4
36037,2.8
36039,5.6
36041,2
36043,3.3
36045,4.2
36047,37.5
36049,1.8
36051,3.1
36053,2.1
36055,8.2
36057,3.5
36059,21.5
36061,28.9
36063,3.8
36065,7.4
36067,7.2
36069,3.7
36071,11.2
36073,3.5
36075,1.9
36077,3.6
36079,12.9
36081,47.8
36083,5
36085,21.5
36087,21.7
36089,4.3
36091,4.7
36093,9.1
36095,2.8
36097,1.5
36099,2.3
36101,2.4
36103,14.9
36105,9.9
36107,2.4
36109,12.6
36111,7.4
36113,3.4
36115,2.2
36117,3
36119,25.2
36121,1.7
36123,2.1
37,7.6
37001,7.6
37003,2.1
37005,5.9
37007,3.1
37009,4.2
37011,4.4
37013,4.1
37015,0.9
37017,4.8
37019,4.5
37021,5.4
37023,5.1
37025,7.5
37027,3.1
37029,2.8
37031,3.7
37033,2.4
37035,7
37037,9.6
37039,2.3
37041,4.3
37043,3.8
37045,2.6
37047,3.1
37049,4.8
37051,6
37053,2.9
37055,5.3
37057,4.8
37059,4.4
37061,12.1
37063,13.9
37065,2.3
37067,9.1
37069,4.7
37071,5.3
37073,1.2
37075,2.4
37077,4.4
37079,8.1
37081,9.8
37083,1.7
37085,5.6
37087,2.4
37089,7.5
37091,4.4
37093,5.6
37095,3.4
37097,5.8
37099,4.2
37101,7.7
37103,3.2
37105,11.4
37107,3.9
37109,4.6
37111,3.6
37113,5.1
37115,2.8
37117,2.1
37119,13.9
37121,2.1
37123,8.1
37125,5.2
37127,4.4
37129,5.3
37131,1.5
37133,4.1
37135,12.6
37137,4.1
37139,2.9
37141,3.9
37143,2.1
37145,2.5
37147,4.9
37149,3.8
37151,6.8
37153,4
37155,5.4
37157,3.7
37159,5
37161,2.8
37163,9.2
37165,2.1
37167,2.9
37169,1.5
37171,5.4
37173,1.1
37175,3.2
37177,7.5
37179,8.7
37181,3.5
37183,12.9
37185,2.5
37187,2.2
37189,3.4
37191,7
37193,3.7
37195,6.9
37197,5.9
37199,2.6
38,2.9
38001,2.2
38003,2.1
38005,0.6
38007,4.7
38009,2.1
38011,0.7
38013,3.9
38015,1.6
38017,5.9
38019,2.1
38021,1
38023,4.3
38025,1.9
38027,0.7
38029,0.3
38031,1.2
38033,0.1
38035,3.9
38037,0.7
38039,1.1
38041,1
38043,1.4
38045,0.6
38047,0.7
38049,1.3
38051,1.1
38053,1.1
38055,0.8
38057,0.8
38059,0.6
38061,0.6
38063,1.2
38065,0.4
38067,4.7
38069,0.4
38071,1
38073,1
38075,2.1
38077,1.5
38079,0.4
38081,1.6
