17047,0.3
17049,1
17051,1.3
17053,1.3
17055,1
17057,2.7
17059,0.5
17061,0.8
17063,3.5
17065,0.2
17067,1.1
17069,0.9
17071,3.1
17073,2.2
17075,2.9
17077,5.4
17079,0.9
17081,1.2
17083,0.9
17085,3.1
17087,2.4
17089,18.1
17091,4.4
17093,8.7
17095,2
17097,18.1
17099,3.5
17101,1.7
17103,2.1
17105,2
17107,1.4
17109,3.5
17111,9.8
17113,5.6
17115,1.9
17117,1.2
17119,2.3
17121,1
17123,1.9
17125,1.3
17127,0.6
17129,0.4
17131,0.7
17133,0.8
17135,1.2
17137,1.4
17139,1.7
17141,5
17143,4.5
17145,1.2
17147,1.1
17149,0.6
17151,3.1
17153,2.2
17155,2
17157,1.7
17159,2.3
17161,6.9
17163,2.8
17165,1.1
17167,3.2
17169,3.1
17171,0.9
17173,0.9
17175,1.2
17177,2.5
17179,1.4
17181,3.2
17183,2
17185,1.1
17187,4.6
17189,0.7
17191,1
17193,1.2
17195,3
17197,11.5
17199,1.6
17201,7.7
17203,1.7
18,4.5
18001,1
18003,5.6
18005,6.8
18007,1.6
18009,0.6
18011,3.1
18013,1.6
18015,2.1
18017,7.8
18019,3.6
18021,0.9
18023,6.7
18025,0.3
18027,2.6
18029,1.3
18031,2.3
18033,1.4
18035,2
18037,3.7
18039,8.4
18041,0.8
18043,2.3
18045,1.5
18047,0.8
18049,2.6
18051,0.8
18053,1.6
18055,0.7
18057,6.7
18059,1.5
18061,1.2
18063,3.8
18065,0.8
18067,1.7
18069,1.1
18071,4.6
18073,2.1
18075,1.1
18077,2.1
18079,1.1
18081,3.4
18083,1.8
18085,3.9
18087,1.8
18089,6.7
18091,3.2
18093,1
18095,1.9
18097,8.2
18099,4.2
18101,1.3
18103,1.1
18105,7.5
18107,3.1
18109,1.2
18111,2.9
18113,5.3
18115,0.2
18117,0.8
18119,1.2
18121,1.2
18123,0.4
18125,0.7
18127,3.6
18129,1.2
18131,0.4
18133,1.6
18135,1.2
18137,1.2
18139,0.3
18141,5.3
18143,1.1
18145,2.7
18147,1.8
18149,1.5
18151,1.9
18153,1.2
18155,1.2
18157,10.3
18159,1.4
18161,0.8
18163,2.4
18165,0.4
18167,3.1
18169,1.6
18171,1.6
18173,2.8
18175,0.6
18177,2.1
18179,1
18181,4.2
18183,0.9
19,4.2
19001,0.6
19003,0.4
19005,5.6
19007,1
19009,0.6
19011,1.1
19013,4.6
19015,0.5
19017,1.3
19019,0.6
19021,16.7
19023,0.9
19025,0.4
19027,0.9
19029,0.9
19031,0.9
19033,2.2
19035,1
19037,1.8
19039,5.6
19041,2
19043,1.7
19045,1.4
19047,13.4
19049,6.6
19051,0.9
19053,1.6
19055,1
19057,1.8
19059,1
19061,1.8
19063,4
19065,0.8
19067,1.7
19069,5.6
19071,1
19073,1.7
19075,0.3
19077,1.2
19079,2.4
19081,1.8
19083,2
19085,0.8
19087,4
19089,1
19091,1.8
19093,0.4
19095,0.6
19097,0.6
19099,0.9
19101,11.5
19103,8.5
19105,1
19107,0.7
19109,0.9
19111,1.8
19113,2.9
19115,7.7
19117,4.4
19119,1
19121,0.8
19123,1.7
19125,2
19127,10.2
19129,1.5
19131,1.4
19133,0.8
19135,2.5
19137,1.8
19139,6.4
19141,2.3
19143,3.1
19145,2.6
19147,0.9
19149,1.4
19151,1.2
19153,8.1
19155,3.1
19157,2.2
19159,1.8
19161,1.3
19163,3.4
19165,1.1
19167,6.4
19169,8
19171,3
19173,2.1
19175,0.4
19177,0.7
19179,6.1
19181,1.4
19183,2.7
19185,0.7
19187,2.1
19189,2.6
19191,2.1
19193,8
19195,1
19197,4.6
20,6.5
20001,0.7
20003,0.3
20005,0.4
20007,0.6
20009,6.6
20011,0.3
20013,1.8
20015,1.7
20017,1.7
20019,1.7
20021,0.8
20023,1.9
20025,3
20027,1.3
20029,1.5
20031,0.9
20033,2.1
20035,3.5
20037,3.5
20039,1.7
20041,0.8
20043,1.4
20045,6.6
20047,9.3
20049,0.7
20051,2.1
20053,2.2
20055,20
20057,24.9
20059,1.6
20061,7.6
20063,1
20065,0.5
20067,15.2
20069,12.3
20071,5
20073,0.4
20075,12.4
20077,2.2
20079,4.4
20081,15.6
20083,3.8
20085,1.1
20087,0.4
20089,1.4
20091,8.1
20093,11.7
20095,0.5
20097,2.1
20099,1.3
20101,1.8
20103,3.4
20105,1.6
20107,1.9
20109,2.3
20111,10.1
20113,1.7
20115,1.1
20117,0.9
20119,7.3
20121,0.9
20123,1.5
20125,2.8
20127,1.9
20129,6.2
20131,0.6
20133,1.8
20135,3.5
20137,1.4
20139,0.5
20141,0.8
20143,0.8
20145,1.5
20147,1.1
20149,2.8
20151,2.1
20153,2.3
20155,2.2
20157,0.8
20159,3.5
20161,6.5
20163,0.3
20165,1.4
20167,0.5
20169,5.2
20171,11.5
20173,7.9
20175,30.9
20177,4.5
20179,0.3
20181,3.3
20183,0.5
20185,6
20187,21.6
20189,18.5
20191,0.5
20193,2.4
20195,1
20197,0.8
20199,3.9
20201,2.1
20203,10.1
20205,0.5
20207,0
20209,14.2
21,3.1
21001,0.8
21003,1.5
21005,1.3
21007,1.2
21009,1.7
21011,0.9
21013,0.3
21015,4.7
21017,4.6
21019,1.3
21021,2.9
21023,1.5
21025,0.5
21027,0.4
21029,1.1
21031,1.6
21033,0.5
21035,3.4
21037,2
21039,0.1
21041,4.8
21043,0.3
21045,0.8
21047,3
21049,1.5
21051,0.9
21053,0.9
21055,0.5
21057,0.1
21059,1.8
21061,1.2
21063,0.5
21065,0.1
21067,8.5
21069,0.6
21071,0.4
21073,3
21075,0.6
21077,4.6
21079,1.2
21081,1.3
21083,3.6
21085,0.5
21087,1.1
21089,1.1
21091,0.7
21093,4.2
21095,0.3
21097,1.3
21099,0.7
21101,1.1
21103,1.4
21105,0.7
21107,1.2
21109,0.1
21111,6
21113,3.3
21115,0.5
21117,2.4
21119,0.6
21121,0.6
21123,1.5
21125,1.2
21127,0.5
21129,1.1
21131,0.3
21133,0.4
21135,0.1
21137,0.2
21139,0.7
21141,1.7
21143,0.7
21145,1.9
21147,1
21149,0.6
21151,2.4
21153,0
21155,1.8
21157,1
21159,1.1
21161,1.1
21163,1.6
21165,0.5
21167,0.9
21169,1.3
21171,2
21173,1.1
21175,0.6
21177,0.8
21179,1.5
21181,0.5
21183,1.1
21185,4
21187,1.3
21189,0.1
21191,0
21193,0.5
21195,0.9
21197,0.4
21199,1.4
21201,0.3
21203,0
21205,1.3
21207,2.2
21209,2.5
21211,5.8
21213,1.3
21215,1.1
21217,1.7
21219,2.3
21221,0.9
21223,1.6
21225,1.4
21227,7.4
21229,1.7
21231,1.1
21233,2.4
21235,0.7
21237,0.4
21239,6.2
22,3.7
22001,1
22003,3.8
22005,2.9
22007,0.8
22009,0.8
22011,1.8
22013,0.2
22015,3.8
22017,2
22019,2.2
22021,0.5
22023,0.4
22025,0.5
22027,0.8
22029,0.9
22031,1.3
22033,4.9
22035,0.4
22037,1.1
22039,2.3
22041,0.1
22043,2.9
22045,3.1
22047,1.1
22049,1.2
22051,11.1
22053,0.7
22055,4
22057,2.5
22059,1.3
22061,4.8
22063,1.7
22065,0.5
22067,0.3
22069,1.1
22071,5.8
22073,1.6
22075,3
22077,1.9
22079,2.3
22081,0.3
22083,0.4
22085,1.3
22087,5.2
22089,3.1
22091,0.5
22093,1.1
22095,3.4
22097,0.8
22099,1.5
22101,4
22103,3.4
22105,2.1
22107,0.5
22109,3.1
22111,1.9
22113,2.8
22115,3.6
22117,0.9
22119,0.8
22121,1.3
22123,1.3
22125,1.2
22127,0.3
23,3.3
23001,3.3
23003,4.9
23005,5.5
23007,1.7
23009,2.5
23011,2.4
23013,2.2
23015,2
23017,1.6
23019,2.6
23021,1.6
23023,2.6
23025,1.9
23027,1.5
23029,3.6
23031,3.2
24,13.5
24001,1.8
24003,7.7
24005,10.7
24009,3.5
24011,4.8
24013,3.6
24015,3.1
24017,5.4
24019,3.4
24021,9.2
24023,0.9
24025,4.8
24027,17.6
24029,3.6
24031,31.4
24033,19.8
24035,3.4
24037,3.7
24039,4
24041,4.9
24043,4.5
24045,6.9
24047,4.3
24510,7.2
25,14.7
25001,6.5
25003,4.6
25005,12.1
25007,7.5
25009,14.7
25011,4.1
25013,8.6
25015,8.1
25017,18.7
25019,14
25021,15
25023,8
25025,27.8
25027,10.9
26,6
26001,1.7
26003,2.1
26005,3.3
26007,1.7
26009,1.6
26011,0.9
26013,2.2
26015,1.4
26017,1.6
26019,1.5
26021,6.1
26023,3.2
26025,3.7
26027,2.4
26029,2.2
26031,0.9
26033,2.8
26035,0.9
26037,2.6
26039,2
26041,1.6
26043,1.3
26045,3.9
26047,2
26049,2.3
26051,1.4
26053,1.8
26055,1.8
26057,1.5
26059,1
26061,4.5
26063,1.5
26065,8.5
26067,1.6
26069,1.8
26071,1.8
26073,2.7
26075,1.8
26077,4.7
26079,0.8
26081,7.3
26083,1.1
26085,0.9
26087,2.6
26089,2.6
26091,2.5
26093,3.2
26095,1.9
26097,2.1
26099,9.9
26101,1.9
26103,1.4
26105,2
26107,1.9
26109,1.1
26111,3.7
26113,1.5
26115,1.9
26117,1.4
26119,1.5
26121,1.9
26123,2.5
26125,11.1
26127,6.2
26129,1
26131,1.3
26133,0.9
26135,1.3
26137,2.2
26139,5.7
26141,1.7
26143,2.3
26145,2.1
26147,2.5
26149,3.5
26151,1.2
26153,1.5
26155,0.9
26157,0.8
26159,4.8
26161,11.3
26163,7.7
26165,1.5
27,7.1
27001,1
27003,7
27005,1.3
27007,2.3
27009,1.8
27011,0.8
27013,3.7
27015,1.7
27017,1.6
27019,6
27021,1.1
27023,3.2
27025,1.8
27027,2.9
27029,1.2
27031,2.5
27033,4.3
27035,1.3
27037,8
27039,1.9
27041,1.2
27043,1.6
27045,1.1
27047,3.2
27049,2.3
27051,1.2
27053,12.7
27055,1.1
27057,1.3
27059,1.3
27061,1
27063,2.3
27065,0.9
27067,4.4
27069,2.8
27071,5
27073,1
27075,1
27077,2
27079,2.6
27081,1.4
27083,5.2
27085,3.3
27087,0.7
27089,1.7
27091,1.5
27093,1.6
27095,1.2
27097,1
27099,6.9
27101,1.5
27103,2.4
27105,15.6
27107,1.6
27109,9.4
27111,2.5
27113,2.4
27115,1.7
27117,2.9
27119,2.2
27121,0.8
27123,13.7
27125,1.5
27127,2.1
27129,2.9
27131,6.7
27133,1.6
27135,2.3
27137,2.1
27139,8.2
27141,2.5
27143,3.7
27145,4.1
27147,3.3
27149,3.7
27151,2
27153,3.4
27155,1.5
27157,1.5
27159,1.1
27161,2.7
27163,6
27165,10.3
27167,0.5
27169,2.9
27171,2.5
27173,1.7
28,2.2
28001,1.9
28003,1.6
28005,0.2
28007,1.4
28009,1.2
28011,0.7
28013,3.1
28015,0.2
28017,1.3
28019,0.3
28021,0.3
28023,0.5
28025,0.2
28027,0.7
28029,1.4
28031,0.3
28033,3.6
28035,2.8
28037,0.5
28039,2
28041,1.3
28043,0.8
28045,3.6
28047,5
28049,1.8
28051,0.1
28053,0.9
28055,0.2
28057,0.2
28059,3.6
28061,0.2
28063,0.1
28065,1
28067,3.2
28069,0.8
28071,3.7
28073,2
28075,1.9
28077,1
28079,2.6
28081,1.7
28083,3.1
28085,1
28087,1.8
28089,4.1
28091,0.5
28093,1.9
28095,0.5
28097,0.3
28099,0.8
28101,1.4
28103,1.1
28105,3
28107,0.7
28109,1.2
28111,0.4
28113,1.1
28115,3.3
28117,1.3
28119,0.7
28121,2.1
28123,6.5
28125,0.3
28127,1.7
28129,0.3
28131,0.9
28133,0.6
28135,3.9
28137,1.3
28139,1.9
28141,2.1
28143,3.4
28145,2.6
28147,0.3
28149,1.9
28151,1.2
28153,0.5
28155,1
28157,0.2
28159,0.4
28161,0
28163,3.9
29,3.8
29001,2.7
29003,0.8
29005,0.1
29007,1.4
29009,3.9
29011,1.9
29013,1
29015,1.7
29017,0.5
29019,6.1
29021,2.9
29023,1.6
29025,0.8
29027,1.4
29029,1.9
29031,2
29033,1.6
29035,1
29037,2.1
29039,1.5
29041,0.6
29043,1.7
29045,0.4
29047,4.7
29049,0.7
29051,2.9
29053,1.3
29055,0.6
29057,0.5
29059,0.6
29061,1
29063,1.9
29065,1.3
29067,0.3
29069,2.7
29071,1.1
29073,1
29075,0.4
29077,2.9
29079,1.3
29081,0.9
29083,1.5
29085,0.6
29087,1
29089,1.4
29091,1.9
29093,0.8
29095,5.8
29097,4.2
29099,1.8
29101,2.7
29103,0.8
29105,1.9
29107,1.4
29109,3.1
29111,1.2
29113,1.4
29115,1.4
29117,0.4
29119,6.7
29121,0.2
29123,1.8
29125,1.2
29127,1.1
29129,1.6
29131,1.4
29133,1.3
29135,1.8
29137,0.6
29139,0.6
29141,1.3
29143,1
29145,3.3
29147,2.1
29149,1.4
29151,0.3
29153,0.5
29155,0.9
29157,1.7
29159,6.3
29161,3.3
29163,1.5
29165,5.5
29167,1.4
29169,5.1
29171,1.6
29173,0
29175,1.2
29177,1.4
29179,0.4
29181,1
29183,3.5
29185,0.3
29186,0.2
29187,1.1
29189,6.5
29195,5.4
29197,2.6
29199,0.5
29201,0.7
29203,1.5
29205,0.9
29207,0.3
29209,1.2
29211,8.7
29213,3.9
29215,1
29217,1.2
29219,1.8
29221,0.8
29223,0.3
29225,0.6
29227,0.4
29229,1.6
29510,6.9
30,2
30001,2.4
30003,0.7
30005,0.5
30007,0.5
30009,2.4
30011,0.1
30013,2.2
30015,1.9
30017,1.5
30019,2.3
30021,0.5
30023,1.4
30025,1.6
30027,1.2
30029,2.3
30031,3
30033,0.2
30035,2
30037,0
30039,0.8
30041,1.7
30043,1.7
30045,1
30047,1.7
30049,1.7
30051,3.5
30053,2.2
30055,0.2
30057,3.6
30059,4.2
30061,1.6
30063,2.5
30065,1.9
30067,2.3
30069,0
30071,1.7
30073,3.6
30075,0.2
30077,1
30079,0.7
30081,2
30083,2
30085,0.5
30087,0.8
30089,1.4
30091,1.2
30093,2
30095,0.7
30097,2.7
30099,2.3
30101,2.6
30103,1.2
30105,1.1
30107,0
30109,1.3
30111,1.7
31,6
31001,5
31003,1.1
31005,0.4
31007,2.7
31009,0
31011,0.8
31013,1.8
31015,0.1
31017,1.5
31019,4
31021,1.1
31023,0.8
31025,1.3
31027,0.4
31029,4.4
31031,1.8
31033,2.5
31035,2.6
31037,21.7
31039,5.2
31041,0.5
31043,21.5
31045,2.9
31047,18.8
31049,1.7
31051,5.6
31053,5.2
31055,8.3
31057,3.3
31059,0.7
31061,0.7
31063,0.6
31065,1
31067,0.8
31069,0.4
31071,1.2
31073,0.2
31075,0.1
31077,0.4
31079,11.7
31081,0.9
31083,0.5
31085,3.2
31087,0.9
31089,1.7
31091,1.4
31093,0.7
31095,0.5
31097,4.2
31099,1.8
31101,2.6
31103,0
31105,2.6
31107,0.8
31109,6.9
31111,1.7
31113,0
31115,0.3
31117,0
31119,7
31121,0.7
31123,3.9
31125,0.3
31127,1.4
31129,0.7
31131,2.7
31133,2.4
31135,0.3
31137,1.2
31139,0.8
31141,7
31143,2
31145,1.5
31147,1
31149,0.6
31151,11.4
31153,5.2
31155,1.3
31157,3.7
31159,0.8
31161,1.1
31163,0.6
31165,0.8
31167,1.5
31169,0.6
31171,2
31173,1.5
31175,1.3
31177,1.1
31179,2.6
31181,0.9
31183,1
31185,3
32,19.2
32001,6.1
32003,21.9
32005,6.5
32007,10.5
32009,13.9
32011,3.3
32013,13.7
32015,6.8
32017,2.6
32019,7.1
32021,4.1
32023,8.5
32027,12.8
32029,5.6
32031,15.1
32033,2.3
32510,11.5
33,5.2
33001,3
33003,2.6
33005,3.1
33007,3.1
33009,5.5
33011,8.2
33013,3.6
33015,4.5
33017,4.2
33019,2.6
34,20.6
34001,15.5
34003,28.9
34005,9.6
34007,10.2
34009,4.3
34011,10.4
34013,24.1
34015,5
34017,40.5
34019,8.4
34021,20
34023,29.8
34025,13.1
34027,18.7
34029,7.8
34031,27.6
34033,3.8
34035,22.9
34037,7
34039,28.8
34041,8.7
35,9.8
35001,11
35003,2.4
35005,13.3
35006,4.3
35007,4.1
35009,9.2
35011,4
35013,18.1
35015,4.4
35017,5.2
35019,3.1
35021,5.6
35023,6.8
35025,13.7
35027,6.9
35028,9.3
35029,16.3
35031,2.7
35033,2.4
35035,11.1
35037,1.5
35039,6.2
35041,8.1
35043,5.6
35045,3.9
35047,4.8
35049,13.1
35051,4.3
35053,7.4
35055,3.8
35057,8
35059,4.2
35061,7.1
36,21.8
36001,8.9
36003,1.9
36005,33
36007,5.9
36009,1.5
36011,2.4
36013,1.9
36015,2.6
36017,1.9
36019,4.9
36021,5.6
36023,2.1
36025,4.1
36027,11.4
36029,6.2
36031,4.9
36033,5.6
36035,2
36037,2.9
36039,5.1
36041,2.6
36043,3.3
36045,4.5
36047,37.3
36049,1.4
36051,2.4
36053,2
36055,8.3
36057,4
36059,20.9
36061,28.6
36063,3.7
36065,6.9
36067,7
36069,3.3
36071,11.1
36073,3.6
36075,1.9
36077,3.8
36079,11.1
36081,47.8
36083,5.2
36085,20.9
36087,22
36089,4.1
36091,4
36093,8.7
36095,2.5
36097,1.4
36099,1.7
36101,2.4
36103,14.2
36105,9.7
36107,1.7
36109,12.7
36111,7.1
36113,3.2
36115,2.2
36117,2.9
36119,24.6
36121,2.4
36123,1.5
37,7.4
37001,7.3
37003,3.2
37005,5.4
37007,2.7
37009,3.9
37011,3.6
37013,4.6
37015,0.7
37017,4.6
37019,4.2
37021,5.7
37023,5
37025,7.1
37027,2.6
37029,2.9
37031,3.6
37033,1.4
37035,7
37037,10.4
37039,2.6
37041,3.1
37043,2.7
37045,2.1
37047,2.7
37049,4.5
37051,5.9
37053,2.5
37055,5.1
37057,4.6
37059,4.1
37061,12.7
37063,14
37065,2.4
37067,9
37069,4.5
37071,4.8
37073,0.7
37075,2.1
37077,5.1
37079,7.8
37081,9.1
37083,1.8
37085,6.6
37087,2.8
37089,8.1
37091,5.6
37093,5.6
37095,5.8
37097,4.9
37099,4.3
37101,7.9
37103,3.7
37105,11.5
37107,3.7
37109,4.9
37111,3.4
37113,5.7
37115,1.9
37117,1.9
37119,13.6
37121,1.4
37123,8.7
37125,5.4
37127,5
37129,5.4
37131,1.1
37133,4.6
37135,13.4
37137,3.9
37139,2.9
37141,4.2
37143,1.1
37145,2.6
37147,4.8
37149,4.1
37151,6.8
37153,4.4
37155,5.5
37157,3.9
37159,5.6
37161,2.4
37163,8.7
37165,1.9
37167,2.8
37169,1.5
37171,5.9
37173,2.4
37175,3.6
37177,4.7
37179,8.4
37181,3.7
37183,12.8
37185,2.2
37187,1.6
37189,3.5
37191,6.7
37193,3.3
37195,6.8
37197,5.8
37199,2.8
38,2.5
38001,1.4
38003,2.7
38005,0.8
38007,2.9
38009,2
38011,0.8
38013,1.8
38015,1.2
38017,5
38019,1.9
38021,0.4
38023,4.9
38025,3.1
38027,0.7
38029,0.3
38031,1.4
38033,0.2
38035,3.5
38037,0.4
38039,0.2
38041,0.8
38043,2.2
38045,0.2
38047,0.2
38049,1.3
38051,0.8
38053,0.9
38055,0.9
38057,0.6
38059,0.8
38061,0.6
38063,0.7
38065,0.5
38067,4.2
38069,1.4
38071,2
