Target Geo Id2,Percent
13081,1.5
13083,2
13085,3.7
13087,2.9
13089,16.4
13091,2.6
13093,3.9
13095,2.1
13097,8.6
13099,0.6
13101,16.8
13103,2.2
13105,1.9
13107,1.4
13109,7.6
13111,1
13113,8.8
13115,6.6
13117,13.3
13119,2.8
13121,12.9
13123,5.7
13125,1.1
13127,5
13129,9.7
13131,5.7
13133,4.1
13135,25.4
13137,8.4
13139,15.6
13141,2.6
13143,1.2
13145,2.3
13147,1.4
13149,0.3
13151,7.2
13153,5.4
13155,0.4
13157,4.1
13159,3.4
13161,4.7
13163,0.6
13165,3.9
13167,1.3
13169,2.4
13171,1.4
13173,2.5
13175,2
13177,3
13179,6
13181,1.5
13183,5.3
13185,3.8
13187,4.3
13189,1.2
13191,1.7
13193,4.4
13195,2.4
13197,4.9
13199,0.7
13201,1.1
13205,2.3
13207,1.7
13209,4.2
13211,2.2
13213,7.9
13215,5
13217,6.4
13219,4.9
13221,1.9
13223,4.3
13225,6.4
13227,2.4
13229,2.5
13231,1.1
13233,7.9
13235,1.8
13237,4.6
13239,0.2
13241,6.7
13243,1.3
13245,3.4
13247,10.8
13249,2.4
13251,0.4
13253,1.4
13255,3.2
13257,2.4
13259,9.6
13261,3.7
13263,0.8
13265,2.8
13267,5.9
13269,1.5
13271,10.3
13273,1.1
13275,2.2
13277,5.5
13279,5.3
13281,3.2
13283,1
13285,4
13287,2.8
13289,0.6
13291,2.2
13293,1.7
13295,1.2
13297,4.5
13299,3.4
13301,0.7
13303,1.2
13305,3.2
13307,0.5
13309,0.7
13311,2
13313,17.9
13315,1.9
13317,0.9
13319,1.3
13321,1.4
15,18.1
15001,11.9
15003,19.7
15005,22.7
15007,15.7
15009,16.7
16,6
16001,6.3
16003,1
16005,2.9
16007,0.8
16009,1.4
16011,6.9
16013,14
16015,2.3
16017,2.5
16019,5.2
16021,2.8
16023,2.6
16025,7.5
16027,8.6
16029,3.1
16031,9.3
16033,35
16035,1.9
16037,2.1
16039,8.7
16041,2.4
16043,5.6
16045,4.8
16047,16.3
16049,1.2
16051,4.2
16053,16.6
16055,2.4
16057,4
16059,1.8
16061,1.8
16063,16
16065,3.9
16067,11.7
16069,2
16071,0.5
16073,10.8
16075,4.9
16077,14.9
16079,2.1
16081,10.8
16083,8.4
16085,2.5
16087,8.1
17,13.8
17001,1.3
17003,1.5
17005,1.4
17007,10.9
17009,2.8
17011,3.5
17013,1.6
17015,2.7
17017,10.3
17019,11.6
17021,1.4
17023,0.9
17025,0.7
17027,1.2
17029,1.9
17031,21.2
17033,1
17035,1
17037,7.1
17039,1.6
17041,4.4
17043,18.2
17045,0.8
17047,0.7
17049,0.9
17051,1.8
17053,1.3
17055,0.8
17057,2.1
17059,0.3
17061,0.7
17063,3.4
17065,0.2
17067,1.2
17069,1.2
17071,2
17073,2.4
17075,3.3
17077,5.8
17079,0.9
17081,1.6
17083,0.9
17085,3.2
17087,1.9
17089,18
17091,4.5
17093,9
17095,2.4
17097,18.3
17099,3.7
17101,2.4
17103,2.2
17105,1.6
17107,2
17109,3.3
17111,9.5
17113,5.6
17115,2
17117,1
17119,2.2
17121,0.9
17123,1.9
17125,1.3
17127,0.5
17129,0.6
17131,0.7
17133,0.8
17135,1.2
17137,1.5
17139,1.4
17141,4.7
17143,4.7
17145,1.6
17147,1.3
17149,0.6
17151,2
17153,2.1
17155,2.3
17157,1.6
17159,2.1
17161,7.3
17163,2.6
17165,1.3
17167,3.3
17169,3.4
17171,0.9
17173,0.9
17175,1
17177,2.4
17179,1.4
17181,2.8
17183,2
17185,1.3
17187,4.7
17189,0.8
17191,1
17193,1.2
17195,3
17197,11.7
17199,1.7
17201,7.5
17203,1.2
18,4.6
18001,1
18003,6
18005,7
18007,1.6
18009,0.7
18011,3.3
18013,1.2
18015,2.7
18017,8.3
18019,3.7
18021,0.8
18023,7
18025,0.5
18027,2.4
18029,1.2
18031,2.2
18033,1.4
18035,1.9
18037,3.6
18039,8.2
18041,0.6
18043,2.5
18045,1.5
18047,1.1
18049,3
18051,1
18053,1.7
18055,0.7
18057,6.6
18059,1.5
18061,1.1
18063,3.9
18065,0.9
18067,2
18069,1.4
18071,4.5
18073,2.2
18075,1
18077,2.1
18079,1.1
18081,3.7
18083,1.8
18085,4
18087,1.8
18089,6.6
18091,2.9
18093,1
18095,2
18097,8.2
18099,4.3
18101,1.1
18103,1.1
18105,7.7
18107,2.9
18109,1.3
18111,2.4
18113,4.9
18115,0.2
18117,0.4
18119,1.2
18121,1.4
18123,0.5
18125,0.4
18127,3.8
18129,1
18131,0.5
18133,1.7
18135,0.7
18137,1.1
18139,0.6
18141,5.4
18143,1.2
18145,2.7
18147,2.1
18149,1.5
18151,2.2
18153,1
18155,1.9
18157,10.5
18159,1.2
18161,0.7
18163,2.4
18165,0.4
18167,3.1
18169,1.5
18171,1.1
18173,2.6
18175,0.7
18177,2.1
18179,0.9
18181,3.5
18183,0.9
19,4.3
19001,1
19003,0.5
19005,5.7
19007,1
19009,0.6
19011,1.1
19013,4.5
19015,0.6
19017,1
19019,0.9
19021,17.5
19023,0.5
19025,0.5
19027,0.9
19029,1
19031,1.3
19033,2.1
19035,0.7
19037,1.8
19039,4.2
19041,2
19043,1.4
19045,1.5
19047,13.6
19049,6.5
19051,0.9
19053,1.8
19055,0.7
19057,1.7
19059,1.1
19061,1.9
19063,5
19065,0.7
19067,1.8
19069,4.8
19071,0.5
19073,2
19075,0.4
19077,1.1
19079,2.7
19081,1.4
19083,2.4
19085,0.8
19087,4.1
19089,1.3
19091,1.8
19093,0.4
19095,1
19097,0.6
19099,1
19101,11.3
19103,9.2
19105,1
19107,0.4
19109,1
19111,1.8
19113,2.9
19115,7.8
19117,4.7
19119,1.2
19121,1.1
19123,1.6
19125,2.3
19127,11.4
19129,1.2
19131,1.3
19133,1
19135,3.1
19137,1.6
19139,6.5
19141,2.4
19143,3.9
19145,2.1
19147,1.2
19149,1.7
19151,1.5
19153,8.1
19155,3.3
19157,2.7
19159,0.9
19161,1.2
19163,3.5
19165,1.3
19167,6.5
19169,8.5
19171,2.9
19173,3.4
19175,1
19177,0.8
19179,6.4
19181,1.2
19183,2.5
19185,0.8
19187,2.1
19189,2.5
19191,2.2
19193,8
19195,0.9
19197,4.5
20,6.5
20001,0.9
20003,0.3
20005,0.6
20007,0.1
20009,6.7
20011,0.6
20013,1.5
20015,1.9
20017,1.6
20019,1.3
20021,0.9
20023,3.3
20025,3.5
20027,0.5
20029,1.6
20031,0.8
20033,2
20035,3.7
20037,3.5
20039,1.3
20041,1
20043,1.4
20045,6.6
20047,9.9
20049,0.7
20051,2.6
20053,1.8
20055,19.7
20057,25.1
20059,1.3
20061,8.1
20063,0.6
20065,1.2
20067,13.8
20069,10.1
20071,4.6
20073,0.5
20075,13.4
20077,1.8
20079,5
20081,15.7
20083,5.5
20085,1.3
20087,0.6
20089,1.1
20091,8.2
20093,13
20095,0.6
20097,2.6
20099,1.4
20101,1
20103,3.3
20105,1.6
20107,1.1
20109,2.6
20111,9.4
20113,1.8
20115,1
20117,1.2
20119,8
20121,0.7
20123,0.5
20125,3
20127,2
20129,10.1
20131,0.6
20133,2.2
20135,3.4
20137,1.9
20139,0.8
20141,0.9
20143,0.7
20145,0.7
20147,1.1
20149,2.8
20151,2.6
20153,2.8
20155,2.6
20157,0.6
20159,4.3
20161,6.7
20163,0.3
20165,1.3
20167,0.4
20169,5.2
20171,13.1
20173,8
20175,31.7
20177,4.3
20179,0.5
20181,3.5
20183,0.6
20185,6.4
20187,20.4
20189,20.1
20191,0.3
20193,2.2
20195,1.4
20197,0.8
20199,3.8
20201,2.3
20203,9.8
20205,0.9
20207,0.2
20209,13.9
21,3.2
21001,1
21003,1.3
21005,1.3
21007,1.1
21009,1.4
21011,0.6
21013,0.3
21015,4.7
21017,5
21019,1.2
21021,2.8
21023,1.5
21025,0.6
21027,0.6
21029,0.9
21031,1.7
21033,0.3
21035,3.8
21037,1.9
21039,0.7
21041,5.1
21043,0.3
21045,1
21047,3.3
21049,1.5
21051,0.7
21053,1.1
21055,0.7
21057,0.6
21059,1.9
21061,1.5
21063,0.3
21065,0.1
21067,8.6
21069,0.4
21071,0.3
21073,3
21075,0.9
21077,5.2
21079,1
21081,1.2
21083,3.8
21085,0.9
21087,0.9
21089,1
21091,0.8
21093,4.4
21095,0.4
21097,1.7
21099,1
21101,1
21103,1.7
21105,1.3
21107,1.1
21109,0
21111,6.3
21113,3.3
21115,0.6
21117,2.5
21119,0.3
21121,0.6
21123,1.3
21125,1.2
21127,0.3
21129,0.9
21131,0.3
21133,0.3
21135,0.3
21137,0.2
21139,0.6
21141,1.5
21143,0.5
21145,2.1
21147,0.9
21149,0.6
21151,2.1
21153,0
21155,2.1
21157,1.3
21159,1
21161,1.1
21163,1.9
21165,0.3
21167,1.1
21169,0.6
21171,1.8
21173,1.1
21175,0.8
21177,0.7
21179,1.4
21181,0.4
21183,1.4
21185,3.5
21187,1.5
21189,0.6
21191,0.1
21193,0.7
21195,0.8
21197,0.4
21199,1.2
21201,0.3
21203,0
21205,1.1
21207,2.1
21209,2.8
21211,6.3
21213,1.1
21215,1.4
21217,1.4
21219,1.9
21221,1.2
21223,1.6
21225,1
21227,7.4
21229,1.5
21231,1.3
21233,1.9
21235,0.8
21237,0.3
21239,6.2
22,3.7
22001,1.1
22003,5.1
22005,2.9
22007,1.2
22009,0.9
22011,1.9
22013,0.2
22015,4.3
22017,2.1
22019,2.2
22021,0.6
22023,0.3
22025,0.5
22027,1.3
22029,0.7
22031,1.6
22033,4.8
22035,0.5
22037,1.1
22039,1.9
22041,0.3
22043,2.7
22045,3.7
22047,0.9
22049,1.2
22051,11
22053,0.8
22055,4.1
22057,2.5
22059,1.7
22061,4.6
22063,1.7
22065,0.3
22067,0.4
22069,1
22071,5.6
22073,1.6
22075,4.1
22077,2
22079,2.1
22081,0.3
22083,0.4
22085,1.4
22087,4.6
22089,3.3
22091,0.8
22093,1.1
22095,3.3
22097,0.8
22099,1.6
22101,3.9
22103,3.5
22105,2.1
22107,0.4
22109,3.1
22111,2
22113,2.7
22115,3.6
22117,0.9
22119,0.7
22121,1.4
22123,1.3
22125,1.2
22127,0.4
23,3.3
23001,3.1
23003,4.9
23005,5.5
23007,1.6
23009,2.9
23011,2.2
23013,2.5
23015,2.6
23017,1.6
23019,2.7
23021,1.8
23023,2.5
23025,1.9
23027,1.9
23029,3.3
23031,3.1
24,13.8
24001,1.8
24003,8
24005,10.9
24009,3
24011,4.2
24013,3.6
24015,3.1
24017,5.4
24019,3.8
24021,9.5
24023,1.2
24025,5
24027,17.6
24029,4.2
24031,31.8
24033,20
24035,3.4
24037,3.8
24039,3.7
24041,5.2
24043,4.5
24045,7.7
24047,4.7
24510,7.4
25,14.8
25001,6.5
25003,4.8
25005,11.8
25007,8.4
25009,14.8
25011,4.1
25013,8.9
25015,8.1
25017,19
25019,14.3
25021,15.2
25023,8
25025,27.6
25027,11.1
26,6
26001,1.8
26003,2
26005,3.2
26007,1.6
26009,1.8
26011,0.9
26013,2.6
26015,1.4
26017,1.4
26019,1.4
26021,6.1
26023,2.6
26025,3.7
26027,2.2
26029,2
26031,0.9
26033,2.9
26035,0.9
26037,2.8
26039,1.9
26041,1.2
26043,1
26045,3.6
26047,2
26049,2.4
26051,1.4
26053,1.5
26055,1.9
26057,1.5
26059,0.9
26061,4.5
26063,1.6
26065,8.4
26067,1.6
26069,2.6
26071,1.8
26073,2.7
26075,1.8
26077,4.7
26079,0.7
26081,7.2
26083,1.4
26085,0.9
26087,2.8
26089,3.2
26091,2.3
26093,3
26095,2
26097,2.1
26099,10
26101,1.5
26103,1.4
26105,2.1
26107,2.3
26109,1
26111,3.8
26113,1.6
26115,2
26117,1.3
26119,1.1
26121,1.8
26123,2.6
26125,11.2
26127,6
26129,1.3
26131,1.6
26133,0.8
26135,1.2
26137,2.5
26139,5.7
26141,1.7
26143,2.5
26145,2.3
26147,2.6
26149,3.4
26151,1.1
26153,1.3
26155,1.1
26157,0.9
26159,4.7
26161,11.4
26163,7.7
26165,1.1
27,7.2
27001,1.2
27003,6.8
27005,1.5
27007,2.2
27009,1.8
27011,0.7
27013,3.7
27015,1.5
27017,1.2
27019,6
27021,1
27023,3.6
27025,1.8
27027,3
27029,1
27031,2.7
27033,4.6
27035,1.4
27037,8.1
27039,2
27041,1.1
27043,1.9
27045,1.1
27047,2.5
27049,2.3
27051,1.4
27053,12.7
27055,0.8
27057,1.5
27059,1.2
27061,1
27063,2.6
27065,1.1
27067,4.5
27069,2.9
27071,4.7
27073,1.2
27075,1.4
27077,2.6
27079,2.5
27081,1.5
27083,5.2
27085,3.2
27087,1
27089,1.6
27091,1.9
27093,1.9
27095,1.2
27097,1.1
27099,7.4
27101,2
27103,2.2
27105,16.8
27107,1.5
27109,9.7
27111,2.4
27113,2.2
27115,1.9
27117,2.5
27119,2.4
27121,0.6
27123,14
27125,1.1
27127,2.2
27129,2.7
27131,6.9
27133,1.6
27135,2.8
27137,2.1
27139,8.5
27141,2.8
27143,4
27145,4.3
27147,3.6
27149,3.4
27151,2
27153,3.6
27155,1.2
27157,1.3
27159,0.9
27161,2.8
27163,6
27165,11.1
27167,0.6
27169,3.3
27171,2.4
27173,1.7
28,2.2
28001,3
28003,1.5
28005,0.4
28007,1.4
28009,1
28011,0.8
28013,3.2
28015,0
28017,1.1
28019,0.2
28021,0.8
28023,0.4
28025,0.2
28027,0.9
28029,1.9
28031,0.3
28033,3.5
28035,2.8
28037,0.5
28039,2
28041,0.7
28043,0.5
28045,3.9
28047,4.5
28049,2
28051,0.1
28053,0.3
28055,0.3
28057,0.1
28059,3.7
28061,0.7
28063,0.1
28065,0.5
28067,3.3
28069,0.8
28071,3
28073,2.3
28075,2
28077,0.2
28079,2.4
28081,1.8
28083,3.1
28085,0.8
28087,1.5
28089,4
28091,0.3
28093,1.9
28095,0.3
28097,0.2
28099,1.1
28101,1.5
28103,1.1
28105,2.8
28107,0.7
28109,1.5
28111,0.1
28113,1.1
28115,3.1
28117,0.9
28119,0.8
28121,2.1
28123,6.7
28125,0.2
28127,1.5
28129,0.7
28131,1.2
28133,0.5
28135,4
28137,1.4
28139,2.4
28141,2
28143,3.6
28145,2.9
28147,0.4
28149,1.8
28151,1.4
28153,0.3
28155,0.7
28157,0.1
28159,0.2
28161,0.2
28163,4.2
29,3.9
29001,2.9
29003,0.6
29005,0.2
29007,1.3
29009,3.4
29011,1.7
29013,1.2
29015,1.7
29017,0.4
29019,6.2
29021,3.1
29023,1.3
29025,0.9
29027,1.6
29029,2.1
29031,2.3
29033,1.6
29035,0.7
29037,2.1
29039,0.7
29041,0.4
29043,1.9
29045,0.6
29047,4.9
29049,0.7
29051,2.8
29053,1.3
29055,0.8
29057,0.9
29059,0.7
29061,1.2
29063,1.8
29065,1.6
29067,0.5
29069,2.7
29071,1.1
29073,0.9
29075,0.7
29077,3
29079,1
29081,1.1
29083,1.5
29085,0.4
29087,0.4
29089,1.3
29091,1.7
29093,0.7
29095,5.6
29097,4
29099,1.7
29101,2.6
29103,0.9
29105,1.3
29107,1
29109,2.9
29111,1.4
29113,1.6
29115,1.3
29117,0.4
29119,7.3
29121,0.3
29123,1.7
29125,1.1
29127,1.1
29129,1.4
29131,1.4
29133,0.8
29135,2.3
29137,0.7
29139,0.6
29141,1.2
29143,0.7
29145,3.5
29147,1.3
29149,1.5
29151,0.4
29153,0.6
29155,1
29157,1.8
29159,6.5
29161,3.7
29163,1.3
29165,5.5
29167,1.2
29169,5.2
29171,0.7
29173,0.2
29175,0.9
29177,1.4
29179,0.2
29181,1.1
29183,3.6
29185,0.8
29186,1.3
29187,1
29189,6.7
29195,5.5
29197,2.1
29199,0.4
29201,0.9
29203,0.5
29205,1
29207,0.5
29209,1.2
29211,7.8
29213,4.3
29215,1
29217,1.3
29219,2
29221,0.5
29223,0.4
29225,0.5
29227,0.3
29229,1.8
29510,6.8
30,2
30001,1.2
30003,1.1
30005,0.8
30007,1.4
30009,2.4
30011,0.1
30013,2.2
30015,1.8
30017,1.9
30019,1.7
30021,0.7
30023,1.5
30025,0.6
30027,1
30029,2.3
30031,2.9
30033,0.2
30035,2.3
30037,0.3
30039,1.5
30041,1.5
30043,1.8
30045,0.5
30047,1.4
30049,1.6
30051,4.1
30053,2.2
30055,0.1
30057,2.4
30059,3.6
30061,0.6
30063,2.5
30065,2
30067,2.2
30069,0.4
30071,1.2
30073,3.6
30075,0.3
30077,0.5
30079,1.7
30081,2
30083,1.7
30085,0.7
30087,1.2
30089,1.2
30091,1
30093,2
30095,0.8
30097,0.7
30099,2.2
30101,2.8
30103,2.4
30105,1
30107,0
30109,1.6
30111,1.7
31,6.2
31001,4.7
31003,1.5
31005,0
31007,5.8
31009,0
31011,0.5
31013,2.1
31015,0.2
31017,1.2
31019,4
31021,0.7
31023,1.1
31025,1.3
31027,0.4
31029,5.8
31031,1.7
31033,3
31035,3.1
31037,21
31039,4.8
31041,0.5
31043,21.1
31045,2.6
31047,18.4
31049,1.4
31051,5.6
31053,5.5
31055,8.6
31057,2.8
31059,0.7
31061,0.7
31063,0.8
31065,1
31067,0.7
31069,0.9
31071,0.4
31073,0.3
31075,0.7
31077,0.9
31079,12.5
31081,0.9
31083,0.5
31085,6
31087,1.1
31089,1.9
31091,0.7
31093,0.7
31095,0.5
31097,5.3
31099,2.5
31101,1.4
31103,0.8
31105,2.6
31107,0.7
31109,6.8
31111,1.8
31113,0
31115,0.2
31117,0
31119,7.2
31121,1.2
31123,4.7
31125,0.1
31127,1.5
31129,0.5
31131,2.9
31133,1.7
31135,0.7
31137,1.2
31139,0.5
31141,7.2
31143,2.1
31145,1.6
31147,0.5
31149,1
31151,10.4
31153,5.4
31155,1.4
31157,4
31159,1.2
31161,1.3
31163,0.7
31165,1
31167,2
31169,0.8
31171,2.6
31173,1
31175,1.2
31177,1.2
31179,3.2
31181,1.5
31183,5
31185,2.4
32,19.2
32001,5.7
32003,21.9
32005,6
32007,9.8
32009,16.8
32011,2
32013,13.6
32015,9.6
32017,2.1
32019,7.4
32021,3.3
32023,8.3
32027,12.6
32029,4.1
32031,15.1
32033,2.3
32510,11.9
33,5.3
33001,3.4
33003,2.9
33005,3
33007,2.8
33009,5.7
33011,8.3
33013,3.6
33015,4.4
33017,4.3
33019,2.7
34,20.8
34001,16.2
34003,29.3
34005,9.5
34007,10.4
34009,4.8
34011,10.3
34013,24.5
34015,5.1
34017,40.8
34019,8.5
34021,20.3
34023,30.3
34025,13.1
34027,18.7
34029,7.9
34031,27.5
34033,4
34035,22.8
34037,6.9
34039,29.1
34041,8.9
35,9.8
35001,11
35003,2.2
35005,13.5
35006,4.3
35007,3.9
35009,9.3
35011,4.3
35013,17.2
35015,4.3
35017,4.7
35019,3.2
35021,3.6
35023,6.6
35025,14.3
35027,6.2
35028,9.7
35029,15.9
35031,2.4
35033,2.9
35035,11.3
35037,1.5
35039,6.3
35041,7.7
35043,5.8
35045,3.8
35047,4.5
35049,13.3
35051,4.4
35053,5.6
35055,4.1
35057,7.4
35059,3.9
35061,7.2
36,22
36001,9
36003,2.2
36005,33.5
36007,5.9
36009,1.7
36011,2.4
36013,1.9
36015,2.6
36017,1.8
36019,5
36021,5.8
36023,2.2
36025,3.7
36027,11.8
36029,6.3
36031,4.5
36033,5.4
36035,2.1
36037,2.8
36039,5.1
36041,2
36043,3.7
36045,4.3
36047,37.5
36049,1.5
36051,2.8
36053,2
36055,8.3
36057,4
36059,21.2
36061,28.5
36063,3.9
36065,7.2
36067,7.2
36069,3.5
36071,11.3
36073,3.8
36075,2
36077,3.9
36079,11.6
36081,47.7
36083,4.9
36085,20.8
36087,21.9
36089,4.1
36091,4.3
36093,8.1
36095,2.3
36097,1.4
36099,1.8
36101,2.5
36103,14.4
36105,10.1
36107,2
36109,12.4
36111,7.1
36113,3.1
36115,2.1
36117,2.7
36119,24.7
36121,2.2
36123,1.7
37,7.5
37001,7.3
37003,2.4
37005,5.3
37007,2.6
37009,4.1
37011,3.7
37013,4.8
37015,0.8
37017,5
37019,4.1
37021,5.6
37023,5.1
37025,7.4
37027,2.7
37029,2.6
37031,3.4
37033,1.5
37035,7
37037,10.5
37039,2.4
37041,3.4
37043,3.2
37045,2.1
37047,2.9
37049,4.7
37051,5.8
37053,3
37055,5.5
37057,4.5
37059,4.1
37061,12.4
37063,13.9
37065,2.4
37067,9.2
37069,4.6
37071,4.9
37073,1
37075,1.8
37077,4.7
37079,7.5
37081,9.5
37083,1.8
37085,5.9
37087,2.7
37089,8
37091,3.9
37093,5.3
37095,5.4
37097,5.4
37099,4.4
37101,7.9
37103,4.1
37105,11.7
37107,3.5
37109,5.1
37111,3.2
37113,5.5
37115,2.1
37117,2
37119,13.9
37121,1.9
37123,8.6
37125,5.5
37127,4.8
37129,5.5
37131,1.1
37133,4.5
37135,13.1
37137,3.7
37139,3.3
37141,3.7
37143,1.7
37145,2.7
37147,4.9
37149,4.1
37151,6.6
37153,4.2
37155,5.6
37157,3.7
37159,5.4
37161,2.6
37163,9
37165,2
37167,2.9
37169,1.4
37171,5.5
37173,2
37175,2.6
37177,6.8
37179,9
37181,4
37183,12.9
37185,2.1
37187,2.7
37189,3.5
37191,6.8
37193,3.3
37195,7
37197,6
37199,3
38,2.5
38001,1.5
38003,2.3
38005,0.6
38007,3.5
38009,1.9
38011,1.4
38013,2.8
38015,1.3
38017,5.1
38019,1.9
38021,0.5
38023,4.3
38025,3.3
38027,1.4
38029,0.2
38031,1.8
38033,0.1
38035,3.8
38037,0.6
38039,1
38041,0.3
38043,1.6
38045,0.3
38047,0.1
38049,0.9
38051,0.8
38053,0.7
38055,0.8
38057,0.6
38059,0.6
38061,0.9
38063,1
38065,0.5
38067,3.7
38069,1.9
38071,1.4
38073,0.3
38075,2.4
38077,1.3
