Target Geo Id2,Percent
21005,1.4
21007,1
21009,1.6
21011,0.8
21013,0.3
21015,4.5
21017,5.2
21019,1.2
21021,2.5
21023,0.9
21025,0.7
21027,0.4
21029,0.9
21031,1.7
21033,0.4
21035,4.2
21037,2.1
21039,0.6
21041,4.6
21043,0.4
21045,1.2
21047,3.2
21049,1.1
21051,0.7
21053,1.3
21055,0.6
21057,0.5
21059,1.9
21061,1.6
21063,0.2
21065,0.2
21067,8.9
21069,0.2
21071,0.5
21073,3.3
21075,0.7
21077,4.8
21079,1.7
21081,1.4
21083,4.1
21085,0.4
21087,1.1
21089,0.8
21091,0.9
21093,4.5
21095,0.4
21097,1.9
21099,0.7
21101,1.3
21103,1.5
21105,1.6
21107,1.2
21109,0.4
21111,6.5
21113,3.1
21115,0.5
21117,2.5
21119,0.1
21121,1
21123,1.1
21125,1.2
21127,0.6
21129,0.8
21131,0.2
21133,0.4
21135,0.1
21137,0.3
21139,0.8
21141,1.5
21143,0.6
21145,2
21147,0.8
21149,0.8
21151,2.1
21153,0.2
21155,1.9
21157,1.1
21159,0.9
21161,0.6
21163,1.7
21165,0.7
21167,1.4
21169,0.6
21171,1.9
21173,0.9
21175,0.9
21177,0.7
21179,1.3
21181,0.6
21183,1.8
21185,3.7
21187,1
21189,0.3
21191,0.1
21193,0.6
21195,0.7
21197,0.8
21199,1.3
21201,0.4
21203,0.1
21205,1
21207,2
21209,2.9
21211,6.5
21213,1.5
21215,1.2
21217,1.4
21219,2.1
21221,1.2
21223,1.3
21225,0.7
21227,7.6
21229,1.8
21231,1.2
21233,2.3
21235,0.7
21237,0.2
21239,5.6
22,3.9
22001,1.1
22003,4.8
22005,3.1
22007,1.2
22009,1
22011,2
22013,0.1
22015,4.3
22017,2.3
22019,2.3
22021,0.5
22023,0.5
22025,1
22027,1.5
22029,0.7
22031,1.1
22033,4.9
22035,0.4
22037,0.7
22039,2.5
22041,0.2
22043,2.8
22045,3.9
22047,0.9
22049,0.6
22051,11.5
22053,1
22055,4.4
22057,2.7
22059,2
22061,4.8
22063,1.8
22065,0.2
22067,0.5
22069,1.2
22071,5.9
22073,1.5
22075,4.3
22077,1.8
22079,2.4
22081,0.2
22083,0.4
22085,1.3
22087,5
22089,3.8
22091,0.8
22093,1
22095,3.6
22097,0.8
22099,1.6
22101,4
22103,3.6
22105,2
22107,0.4
22109,3.4
22111,2.3
22113,2.4
22115,3.5
22117,1.3
22119,0.7
22121,1.2
22123,1.4
22125,1.1
22127,0.5
23,3.4
23001,3.1
23003,4.6
23005,5.8
23007,2.1
23009,3
23011,2.3
23013,2.7
23015,2.4
23017,2
23019,2.7
23021,1.3
23023,2.2
23025,1.7
23027,2
23029,3.6
23031,3.1
24,14
24001,2.1
24003,8.1
24005,11.1
24009,3.1
24011,4
24013,3.5
24015,3.1
24017,5.6
24019,3.9
24021,9.6
24023,1.4
24025,4.9
24027,18.2
24029,3.9
24031,32.2
24033,20.2
24035,3.3
24037,3.9
24039,3.2
24041,5.2
24043,4.8
24045,8.3
24047,5.1
24510,7.4
25,15
25001,6.8
25003,4.9
25005,11.9
25007,7.8
25009,14.9
25011,4.2
25013,9.3
25015,8.2
25017,19.3
25019,16.6
25021,15.5
25023,8
25025,27.4
25027,11.3
26,6.1
26001,1.7
26003,1.4
26005,3.2
26007,1.4
26009,2
26011,0.7
26013,2.5
26015,1.3
26017,1.4
26019,1.6
26021,5.6
26023,2.6
26025,3.6
26027,2
26029,2.4
26031,1
26033,2.8
26035,1
26037,2.9
26039,1.7
26041,1.2
26043,1.4
26045,3.5
26047,2.2
26049,2.3
26051,1.6
26053,1
26055,2
26057,1.4
26059,0.7
26061,4.7
26063,1.7
26065,8.5
26067,1.4
26069,2.4
26071,1.8
26073,3
26075,1.7
26077,4.8
26079,1
26081,7.4
26083,1.1
26085,0.9
26087,2.7
26089,3.1
26091,2
26093,3
26095,2
26097,2
26099,10.3
26101,1.4
26103,1.3
26105,1.8
26107,2.1
26109,1
26111,3.8
26113,1.6
26115,2
26117,1.3
26119,1
26121,1.9
26123,2.3
26125,11.4
26127,6
26129,1.3
26131,1.7
26133,0.7
26135,1.1
26137,2.4
26139,5.8
26141,1.5
26143,2.4
26145,2.3
26147,2.7
26149,3.5
26151,1.1
26153,1.5
26155,1
26157,0.8
26159,4.5
26161,11.4
26163,7.8
26165,1
27,7.3
27001,0.9
27003,6.7
27005,1.4
27007,2.2
27009,2
27011,1
27013,3.9
27015,1.3
27017,1.1
27019,5.9
27021,0.9
27023,3.3
27025,1.8
27027,3.3
27029,0.9
27031,3.1
27033,4.1
27035,1.4
27037,8.2
27039,1.6
27041,0.9
27043,1.9
27045,1
27047,2.7
27049,2.4
27051,1
27053,12.9
27055,0.9
27057,1.4
27059,1.1
27061,0.9
27063,2.4
27065,1
27067,4.9
27069,2.6
27071,5.1
27073,1.5
27075,1.8
27077,2.8
27079,2.1
27081,1.3
27083,5.6
27085,3.3
27087,0.4
27089,1.9
27091,1.7
27093,2.3
27095,1
27097,0.9
27099,7.2
27101,2.1
27103,3.3
27105,18.4
27107,1.4
27109,9.7
27111,2.5
27113,2.1
27115,1.7
27117,2.4
27119,2.6
27121,0.7
27123,14.3
27125,1.6
27127,2.1
27129,2.6
27131,6.9
27133,1.7
27135,3.1
27137,2.1
27139,8.6
27141,2.8
27143,3.6
27145,4.1
27147,4
27149,3
27151,2
27153,3.4
27155,1.3
27157,1.4
27159,1
27161,3.1
27163,6.2
27165,11.5
27167,0.5
27169,3.6
27171,3
27173,1.6
28,2.2
28001,4.4
28003,1.4
28005,0.4
28007,1.2
28009,1.1
28011,1.5
28013,3.2
28015,0.7
28017,1.5
28019,0.1
28021,0.8
28023,0.3
28025,0.5
28027,0.5
28029,2.3
28031,0.3
28033,3.6
28035,2.8
28037,0.3
28039,1.8
28041,0.8
28043,0.4
28045,3.6
28047,4.5
28049,1.9
28051,0.2
28053,0.8
28055,0
28057,0.2
28059,3.5
28061,0.6
28063,0
28065,0.8
28067,3.2
28069,0.8
28071,2.9
28073,2.2
28075,1.8
28077,0.2
28079,2.5
28081,2
28083,3.1
28085,0.8
28087,1.9
28089,4
28091,0.3
28093,1.5
28095,0.3
28097,0.1
28099,1.1
28101,1
28103,1.2
28105,3.7
28107,0.2
28109,1.7
28111,0.3
28113,1.2
28115,2.5
28117,0.2
28119,1
28121,2.4
28123,7.1
28125,0.2
28127,1.5
28129,0.6
28131,0.9
28133,0.7
28135,4.9
28137,1.5
28139,1.6
28141,2
28143,3.8
28145,3.2
28147,0.6
28149,1.6
28151,1.3
28153,0.2
28155,0.7
28157,0
28159,0.5
28161,0.2
28163,4.3
29,3.9
29001,2.4
29003,0.4
29005,0.2
29007,1.5
29009,4.4
29011,2.2
29013,0.8
29015,0.8
29017,0.6
29019,6.3
29021,3.4
29023,1.2
29025,0.9
29027,1.6
29029,2.3
29031,2.3
29033,1.1
29035,0.8
29037,2
29039,1.1
29041,0.5
29043,1.9
29045,0.4
29047,4.8
29049,0.7
29051,3
29053,1.5
29055,0.7
29057,0.7
29059,0.5
29061,1.1
29063,1.9
29065,0.9
29067,0.5
29069,2.6
29071,1.1
29073,0.7
29075,0.8
29077,3.1
29079,1
29081,1.2
29083,1.2
29085,0.6
29087,0.5
29089,1.3
29091,1.5
29093,0.8
29095,5.7
29097,3.8
29099,1.7
29101,2.6
29103,1.2
29105,1.2
29107,1.1
29109,2.5
29111,1.7
29113,1.6
29115,1.5
29117,0.8
29119,8
29121,0.5
29123,1.4
29125,1.3
29127,1.4
29129,1.4
29131,1.1
29133,1
29135,2.6
29137,0.5
29139,0.7
29141,1.2
29143,0.9
29145,3.6
29147,1.4
29149,1.3
29151,0.4
29153,0.4
29155,0.8
29157,1.8
29159,6.6
29161,4
29163,0.9
29165,5.8
29167,1.1
29169,5.3
29171,1.1
29173,0.1
29175,0.4
29177,1.2
29179,0.3
29181,0.8
29183,3.7
29185,0.7
29186,1.1
29187,0.8
29189,6.7
29195,5.7
29197,1.8
29199,0.4
29201,0.8
29203,0.5
29205,1
29207,0.4
29209,1.1
29211,10
29213,4.3
29215,0.7
29217,1.6
29219,2.1
29221,1.1
29223,0.3
29225,0.8
29227,0.2
29229,2.2
29510,6.7
30,2
30001,1.4
30003,1.2
30005,0.8
30007,1.2
30009,1.9
30011,0.2
30013,2.3
30015,1.6
30017,2.1
30019,2.4
30021,1
30023,1.6
30025,0.9
30027,1.4
30029,2
30031,2.7
30033,0.2
30035,2.1
30037,0.3
30039,1.9
30041,1.6
30043,1.5
30045,0.8
30047,1.8
30049,1.5
30051,4
30053,2.3
30055,0.1
30057,2.3
30059,1.5
30061,0.7
30063,2.8
30065,1.8
30067,2.4
30069,0.4
30071,1.2
30073,3.1
30075,0
30077,0.4
30079,1.7
30081,2.1
30083,1.5
30085,0.8
30087,1.4
30089,2.1
30091,1.3
30093,1.9
30095,1
30097,1.5
30099,1.6
30101,3.6
30103,1.4
30105,1
30107,0
30109,0.4
30111,1.7
31,6.3
31001,4.7
31003,1.5
31005,0
31007,4.7
31009,1.2
31011,1.1
31013,1.7
31015,0.2
31017,0.9
31019,4.1
31021,0.6
31023,1.3
31025,1.3
31027,0.5
31029,6.2
31031,1.6
31033,2.7
31035,3.8
31037,22.3
31039,4.5
31041,0.7
31043,20.3
31045,3.7
31047,18.1
31049,1.8
31051,5.4
31053,5.4
31055,8.9
31057,3.5
31059,1
31061,0.9
31063,1
31065,0.7
31067,0.7
31069,1.5
31071,0.2
31073,0.1
31075,0.7
31077,0.7
31079,13.3
31081,0.9
31083,0.6
31085,3.7
31087,1.2
31089,2
31091,1.1
31093,0.7
31095,0.6
31097,5.3
31099,2.4
31101,1.8
31103,0.1
31105,2.2
31107,0.6
31109,7
31111,1.9
31113,0
31115,0.2
31117,0
31119,6.9
31121,1.3
31123,5
31125,0.2
31127,1.4
31129,0.9
31131,3
31133,0.9
31135,0.7
31137,1.9
31139,0.5
31141,6.8
31143,2.5
31145,1.4
31147,0.4
31149,0.3
31151,11.2
31153,5.4
31155,1.3
31157,4.3
31159,1.2
31161,1.4
31163,0.4
31165,2.6
31167,1.6
31169,0.9
31171,3.3
31173,1
31175,1.6
31177,1
31179,3.5
31181,1.7
31183,1.6
31185,1.6
32,19.1
32001,5.9
32003,21.8
32005,6.3
32007,9.3
32009,13.1
32011,1.6
32013,12.6
32015,11.2
32017,3
32019,7.2
32021,4.7
32023,8
32027,11.1
32029,3.9
32031,14.9
32033,2.4
32510,11
33,5.4
33001,3.2
33003,3
33005,2.8
33007,3.2
33009,5.8
33011,8.5
33013,3.9
33015,4.5
33017,4.6
33019,2.6
34,21.2
34001,16.3
34003,29.6
34005,9.5
34007,10.5
34009,5.4
34011,10.5
34013,24.8
34015,5.3
34017,41.2
34019,8.4
34021,20.9
34023,31
34025,13.2
34027,18.5
34029,7.7
34031,28.4
34033,4.5
34035,23.3
34037,7.3
34039,29.2
34041,9
35,9.8
35001,10.9
35003,1.6
35005,14
35006,5.2
35007,4.4
35009,8.2
35011,4.6
35013,17.1
35015,5
35017,4.5
35019,3.4
35021,2
35023,5.9
35025,15.5
35027,6.7
35028,9.7
35029,15.6
35031,2.7
35033,3.2
35035,11.7
35037,1
35039,6
35041,8.6
35043,5.5
35045,3.6
35047,4
35049,13.5
35051,4.9
35053,5.6
35055,5
35057,6.8
35059,5
35061,7.9
36,22.1
36001,9.1
36003,2.1
36005,33.7
36007,6
36009,1.8
36011,2.4
36013,2
36015,2.6
36017,1.9
36019,4.8
36021,5.7
36023,2.1
36025,3.6
36027,11.8
36029,6.4
36031,4.9
36033,4.3
36035,2.3
36037,2.9
36039,5.7
36041,1.9
36043,3.7
36045,4.3
36047,37.5
36049,1.7
36051,2.9
36053,1.9
36055,8.2
36057,3.5
36059,21.3
36061,28.5
36063,3.8
36065,7.4
36067,7.1
36069,3.6
36071,11.3
36073,3.5
36075,2.1
36077,3.4
36079,12.3
36081,47.8
36083,5.1
36085,21.2
36087,22
36089,4
36091,4.6
36093,8.6
36095,2.4
36097,2
36099,2
36101,2.5
36103,14.5
36105,9.8
36107,2.1
36109,12.6
36111,7.4
36113,3
36115,2.3
36117,2.8
36119,25
36121,2.1
36123,1.7
37,7.6
37001,7.6
37003,2.6
37005,6
37007,3
37009,4.2
37011,3.4
37013,4.6
37015,1
37017,4.6
37019,4.2
37021,5.7
37023,5.1
37025,7.6
37027,2.7
37029,3.1
37031,3.4
37033,1.7
37035,7.1
37037,10
37039,2.7
37041,4.4
37043,3.4
37045,2.4
37047,3
37049,4.7
37051,5.6
37053,3.1
37055,5.9
37057,4.6
37059,4.2
37061,12.7
37063,13.9
37065,2.5
37067,9.2
37069,4.6
37071,5
37073,1
37075,1.8
37077,4
37079,8.2
37081,9.7
37083,1.7
37085,5.6
37087,2.6
37089,7.7
37091,4.2
37093,5.7
37095,2.8
37097,5.7
37099,4.6
37101,7.6
37103,4
37105,11.3
37107,3.7
37109,5
37111,3.4
37113,5.1
37115,2.5
37117,2.2
37119,13.9
37121,2.3
37123,8.6
37125,5.6
37127,4.5
37129,5.6
37131,1.4
37133,4.2
37135,12.8
37137,4.1
37139,2.9
37141,3.9
37143,2.1
37145,2.6
37147,4.8
37149,4.1
37151,6.8
37153,4.2
37155,5.6
37157,3.7
37159,5.3
37161,2.8
37163,9.2
37165,2
37167,2.9
37169,1.5
37171,5.7
37173,2
37175,3.1
37177,7.5
37179,9.1
37181,3.9
37183,12.8
37185,2.4
37187,2
37189,3.5
37191,6.9
37193,3.4
37195,7
37197,5.7
37199,2.7
38,2.7
38001,1.4
38003,2.6
38005,0.8
38007,3.7
38009,2.2
38011,0.5
38013,3.8
38015,1.4
38017,5.4
38019,2.1
38021,0.6
38023,4.2
38025,3.4
38027,0.7
38029,0.5
38031,1.9
38033,0.1
38035,4.2
38037,0.8
38039,0.9
38041,0.3
38043,2.1
38045,0.4
38047,0.4
38049,1.4
38051,0.9
38053,0.5
38055,0.7
38057,0.6
38059,0.6
38061,1.3
38063,1.1
38065,0.1
38067,3.8
38069,0.7
38071,0.8
38073,0.6
38075,2
